0.01,151,
0.014,143,
0.018,143,
0.022,146,
0.027,145,
0.031,151,
0.035,148,
0.039,143,
0.043,147,
0.047,139,
0.052,147,
0.056,145,
0.06,148,
0.064,154,
0.068,146,
0.073,146,
0.077,149,
0.081,146,
0.085,154,
0.09,147,
0.094,147,
0.098,146,
0.102,147,
0.106,144,
0.111,149,
0.115,149,
0.119,145,
0.123,145,
0.127,142,
0.131,148,
0.135,147,
0.139,150,
0.143,146,
0.148,146,
0.152,145,
0.156,145,
0.161,143,
0.165,146,
0.169,147,
0.173,151,
0.177,146,
0.181,146,
0.185,155,
0.189,147,
0.193,143,
0.198,154,
0.202,142,
0.206,142,
0.21,145,
0.214,144,
0.218,141,
0.222,146,
0.226,142,
0.231,145,
0.235,143,
0.239,145,
0.243,149,
0.247,146,
0.251,142,
0.255,147,
0.259,147,
0.263,145,
0.267,149,
0.271,150,
0.275,144,
0.28,143,
0.284,148,
0.288,140,
0.292,148,
0.296,144,
0.3,146,
0.304,145,
0.308,146,
0.312,149,
0.316,146,
0.32,146,
0.325,143,
0.329,142,
0.333,143,
0.337,143,
0.341,144,
0.345,144,
0.349,144,
0.353,146,
0.357,147,
0.362,165,
0.366,145,
0.37,138,
0.374,147,
0.378,145,
0.382,141,
0.386,142,
0.39,145,
0.394,142,
0.399,147,
0.403,139,
0.407,145,
0.411,138,
0.415,141,
0.419,141,
0.423,144,
0.427,144,
0.432,141,
0.436,147,
0.44,144,
0.444,138,
0.448,141,
0.452,150,
0.456,156,
0.46,160,
0.464,160,
0.469,147,
0.473,144,
0.477,147,
0.481,143,
0.485,145,
0.489,146,
0.493,146,
0.497,137,
0.501,146,
0.505,146,
0.509,145,
0.513,148,
0.518,137,
0.522,137,
0.526,150,
0.53,147,
0.534,142,
0.539,143,
0.543,159,
0.547,127,
0.551,157,
0.556,143,
0.56,143,
0.564,145,
0.568,149,
0.573,146,
0.577,146,
0.581,147,
0.585,142,
0.589,146,
0.593,147,
0.597,144,
0.601,142,
0.606,143,
0.61,149,
0.614,141,
0.618,145,
0.622,142,
0.626,148,
0.63,147,
0.634,140,
0.638,137,
0.642,144,
0.646,145,
0.651,144,
0.655,145,
0.659,144,
0.663,143,
0.667,143,
0.671,143,
0.675,140,
0.679,138,
0.683,142,
0.687,143,
0.692,143,
0.696,146,
0.7,145,
0.704,152,
0.708,143,
0.712,142,
0.716,158,
0.72,144,
0.724,141,
0.728,138,
0.732,138,
0.736,141,
0.741,141,
0.745,139,
0.749,139,
0.753,141,
0.757,139,
0.761,144,
0.765,142,
0.769,140,
0.773,145,
0.778,145,
0.782,133,
0.786,143,
0.79,145,
0.794,135,
0.798,142,
0.802,142,
0.807,139,
0.811,139,
0.815,128,
0.819,147,
0.823,141,
