0.01,12,
0.014,12,
0.019,15,
0.023,15,
0.028,13,
0.033,14,
0.038,14,
0.043,13,
0.047,14,
0.052,12,
0.056,13,
0.06,13,
0.064,12,
0.068,13,
0.072,11,
0.076,11,
0.081,13,
0.085,15,
0.091,14,
0.096,8,
0.1,14,
0.104,13,
0.108,13,
0.112,13,
0.116,14,
0.12,11,
0.124,15,
0.129,12,
0.133,12,
0.137,14,
0.141,14,
0.145,15,
0.149,12,
0.153,10,
0.157,15,
0.161,15,
0.166,11,
0.17,12,
0.174,14,
0.178,11,
0.182,12,
0.186,14,
0.19,12,
0.194,14,
0.199,5,
0.203,9,
0.207,14,
0.211,12,
0.216,13,
0.22,13,
0.224,15,
0.228,15,
0.232,12,
0.236,14,
0.24,13,
0.244,11,
0.248,15,
0.252,16,
0.257,15,
0.261,15,
0.265,14,
0.269,11,
0.273,14,
0.277,14,
0.282,12,
0.286,15,
0.29,12,
0.294,14,
0.298,12,
0.303,9,
0.307,17,
0.311,15,
0.315,11,
0.319,13,
0.324,17,
0.328,14,
0.332,12,
0.337,16,
0.341,13,
0.345,14,
0.349,13,
0.353,11,
0.357,14,
0.361,13,
0.366,12,
0.37,13,
0.374,13,
0.378,10,
0.382,10,
0.387,14,
0.391,13,
0.395,13,
0.399,12,
0.403,1,
0.407,14,
0.411,17,
0.415,12,
0.42,14,
0.424,11,
0.428,16,
0.432,16,
0.437,11,
0.441,11,
0.445,12,
0.449,14,
0.453,15,
0.458,15,
0.462,12,
0.466,13,
0.47,9,
0.474,13,
0.478,12,
0.483,10,
0.487,16,
0.491,13,
0.495,13,
0.499,8,
0.504,13,
0.508,16,
0.512,14,
0.516,15,
0.521,13,
0.525,11,
0.529,15,
0.533,14,
0.537,12,
0.541,12,
0.545,14,
0.55,16,
0.554,16,
0.558,11,
0.562,14,
0.567,11,
0.571,13,
0.575,11,
0.579,17,
0.583,14,
0.587,14,
0.592,17,
0.596,17,
0.6,11,
0.604,15,
0.608,253,
0.612,14,
0.616,13,
0.621,12,
0.625,12,
0.629,13,
0.633,13,
0.637,13,
0.641,13,
0.646,16,
0.65,13,
0.654,15,
0.658,14,
0.662,10,
0.666,10,
0.67,11,
0.674,15,
0.678,14,
0.682,16,
0.687,12,
0.691,14,
0.695,14,
0.699,12,
0.703,17,
0.707,9,
0.712,12,
0.716,15,
0.72,11,
0.724,12,
0.728,13,
0.732,11,
0.736,12,
0.74,13,
0.744,12,
0.748,14,
