0.01,118,
0.014,118,
0.018,120,
0.022,118,
0.026,117,
0.03,121,
0.034,118,
0.038,120,
0.042,117,
0.046,116,
0.05,117,
0.054,118,
0.059,124,
0.063,120,
0.067,119,
0.071,117,
0.076,120,
0.08,122,
0.084,121,
0.088,120,
0.093,119,
0.098,120,
0.102,117,
0.107,117,
0.111,121,
0.115,119,
0.12,120,
0.124,124,
0.128,118,
0.132,123,
0.137,118,
0.141,121,
0.146,119,
0.15,120,
0.154,120,
0.159,121,
0.163,121,
0.167,122,
0.171,121,
0.175,110,
0.18,122,
0.184,104,
0.188,119,
0.192,120,
0.197,117,
0.201,120,
0.205,119,
0.209,120,
0.213,120,
0.217,120,
0.221,120,
0.226,121,
0.23,120,
0.234,132,
0.238,119,
0.242,118,
0.246,120,
0.25,120,
0.254,118,
0.258,122,
0.262,120,
0.267,118,
0.271,116,
0.275,123,
0.279,119,
0.284,118,
0.288,122,
0.292,117,
0.296,120,
0.3,120,
0.304,120,
0.309,120,
0.313,122,
0.317,121,
0.321,120,
0.325,117,
0.329,121,
0.333,123,
0.338,120,
0.342,117,
0.346,122,
0.35,118,
0.354,119,
0.358,121,
0.362,118,
0.367,118,
0.371,121,
0.375,119,
0.379,118,
0.383,118,
0.388,120,
0.392,121,
0.396,120,
0.4,122,
0.404,120,
0.409,120,
0.413,123,
0.417,118,
0.421,119,
0.425,120,
0.429,119,
0.433,118,
0.437,119,
0.441,119,
0.445,119,
0.449,120,
0.454,121,
0.458,119,
0.462,120,
0.467,120,
0.471,117,
0.475,120,
0.48,120,
0.484,123,
0.488,120,
0.492,119,
0.496,135,
0.5,119,
0.504,117,
0.508,119,
0.512,120,
0.516,121,
0.521,119,
0.525,123,
0.529,118,
0.533,118,
0.537,122,
0.541,118,
0.545,121,
0.549,118,
0.554,121,
0.558,121,
0.562,120,
0.566,119,
0.57,118,
0.574,119,
0.578,134,
0.582,120,
0.586,122,
0.59,121,
0.595,118,
0.599,119,
0.603,120,
0.607,118,
0.611,120,
0.615,121,
0.619,113,
0.623,120,
0.627,122,
0.631,119,
0.636,119,
0.64,118,
0.644,121,
0.648,118,
0.652,118,
0.656,117,
0.66,120,
0.664,120,
0.668,120,
0.673,119,
0.677,118,
0.681,121,
0.685,121,
0.689,119,
0.694,120,
0.698,116,
0.702,119,
0.706,118,
0.71,120,
0.714,120,
0.718,122,
0.723,117,
0.727,121,
0.731,120,
0.735,121,
0.739,121,
0.744,122,
0.748,120,
0.752,116,
0.756,120,
0.76,122,
0.764,122,
0.768,121,
0.772,133,
0.777,121,
0.781,121,
0.785,118,
0.789,119,
0.793,118,
0.797,182,
0.801,118,
0.805,117,
0.81,123,
0.814,117,
0.818,123,
0.822,117,
0.826,122,
0.831,119,
0.835,120,
0.839,122,
0.843,122,
0.847,119,
0.851,96,
0.855,117,
