0.01,4,
0.014,0,
0.018,2,
0.022,3,
0.026,1,
0.03,3,
0.034,254,
0.038,4,
0.042,1,
0.046,0,
0.051,255,
0.055,1,
0.059,6,
0.063,255,
0.067,2,
0.071,3,
0.075,0,
0.079,255,
0.083,0,
0.088,0,
0.092,2,
0.096,3,
0.1,255,
0.104,3,
0.109,5,
0.113,0,
0.117,3,
0.121,253,
0.125,255,
0.129,254,
0.133,0,
0.137,2,
0.141,2,
0.146,3,
0.151,0,
0.155,2,
0.159,3,
0.164,0,
0.168,0,
0.172,1,
0.176,0,
0.18,4,
0.184,3,
0.189,0,
0.193,1,
0.197,1,
0.201,0,
0.205,255,
0.209,255,
0.213,1,
0.217,3,
0.222,5,
0.226,2,
0.232,0,
0.236,0,
0.241,6,
0.245,254,
0.25,1,
0.254,254,
0.259,4,
0.264,2,
0.269,3,
0.274,1,
0.28,1,
0.284,3,
0.289,2,
0.293,2,
0.297,4,
0.301,1,
0.305,255,
0.31,0,
0.314,0,
0.319,0,
0.323,3,
0.327,0,
0.331,255,
0.335,1,
0.339,255,
0.343,3,
0.348,1,
0.352,0,
0.356,4,
0.36,255,
0.364,255,
0.369,1,
0.373,2,
0.377,255,
0.381,0,
0.385,255,
0.389,4,
0.393,255,
0.397,1,
0.401,254,
0.406,3,
0.41,0,
0.414,255,
0.419,235,
0.423,255,
0.427,255,
0.431,1,
0.435,1,
0.439,1,
0.444,2,
0.448,3,
0.452,1,
0.456,1,
0.461,4,
0.465,2,
0.47,254,
0.474,0,
0.478,2,
0.482,3,
0.486,2,
0.49,2,
0.494,1,
0.499,2,
0.503,0,
0.507,2,
0.511,1,
0.515,4,
0.519,3,
0.524,1,
0.528,4,
0.532,1,
0.536,2,
0.541,2,
0.545,1,
0.549,2,
0.554,1,
0.558,3,
0.562,254,
0.566,2,
0.571,255,
0.575,3,
0.579,0,
0.583,4,
0.587,3,
0.591,0,
0.595,3,
0.599,255,
0.603,3,
0.609,4,
0.613,4,
0.618,5,
0.622,1,
0.626,4,
0.63,3,
0.634,3,
0.638,0,
0.642,254,
0.646,4,
0.65,0,
0.655,2,
0.659,1,
0.663,0,
0.667,2,
0.672,2,
0.676,1,
0.68,5,
0.684,4,
0.689,2,
0.693,0,
0.697,4,
0.701,255,
0.705,3,
0.709,1,
0.713,1,
0.718,253,
0.722,1,
0.726,226,
0.73,255,
0.734,1,
0.738,2,
0.742,1,
0.747,4,
0.751,2,
0.755,2,
0.759,254,
0.763,1,
0.767,1,
0.772,1,
0.776,1,
0.78,1,
0.785,3,
0.789,3,
0.793,2,
0.797,255,
0.801,1,
0.805,2,
0.809,0,
0.813,2,
0.817,4,
0.821,2,
0.826,1,
0.83,3,
0.834,6,
0.838,2,
0.842,4,
0.846,3,
0.851,8,
0.855,3,
0.859,2,
0.863,4,
0.867,5,
0.871,4,
0.875,253,
0.879,251,
0.883,253,
0.887,249,
0.892,248,
0.896,250,
0.9,249,
0.904,253,
0.908,249,
0.912,249,
0.916,248,
0.921,245,
0.925,246,
0.929,245,
0.933,244,
0.937,244,
0.941,242,
0.945,244,
0.95,247,
0.954,242,
0.958,247,
0.962,241,
0.966,244,
0.97,243,
0.975,248,
0.979,244,
0.983,244,
0.988,246,
0.992,245,
0.996,246,
1.0,249,
1.004,248,
1.008,248,
1.012,245,
1.016,247,
1.02,246,
1.025,246,
1.029,249,
1.033,235,
1.037,247,
1.041,249,
1.045,247,
1.05,248,
1.054,246,
1.058,242,
1.062,245,
1.066,245,
1.07,242,
1.075,246,
1.079,246,
1.083,246,
1.087,248,
1.091,247,
1.095,249,
1.099,248,
1.103,246,
1.107,246,
1.111,246,
1.116,245,
1.12,246,
1.124,246,
1.128,244,
1.132,248,
1.136,247,
1.14,247,
1.144,245,
1.149,244,
1.153,249,
1.158,247,
1.162,241,
1.166,245,
1.17,248,
1.174,246,
1.178,248,
1.183,248,
1.187,245,
1.191,247,
1.195,246,
1.199,246,
1.204,244,
1.209,247,
1.213,247,
1.217,246,
1.222,248,
1.226,248,
1.23,245,
1.234,247,
1.238,215,
1.242,247,
1.246,244,
1.251,246,
1.255,246,
1.259,248,
1.263,248,
1.267,246,
1.271,250,
1.275,239,
1.279,248,
1.284,247,
1.288,246,
1.292,243,
1.296,250,
1.3,247,
1.304,247,
1.308,249,
1.312,247,
1.316,248,
1.321,248,
1.325,248,
1.329,247,
1.333,248,
1.337,244,
1.341,247,
1.345,248,
1.35,246,
1.354,250,
1.358,248,
1.362,246,
1.366,246,
1.37,247,
1.374,248,
1.378,246,
1.383,247,
1.387,247,
1.391,247,
1.396,246,
1.4,246,
1.404,243,
1.408,247,
1.412,245,
1.416,246,
1.42,244,
1.424,248,
1.428,248,
1.433,245,
1.437,243,
1.441,245,
1.445,249,
1.45,249,
1.454,250,
1.458,246,
1.462,249,
1.467,244,
1.471,245,
1.475,244,
1.479,248,
1.483,246,
1.487,246,
1.491,247,
1.495,247,
1.5,246,
1.504,251,
1.508,246,
1.513,248,
1.517,246,
1.521,245,
1.525,248,
1.531,242,
1.535,246,
1.539,246,
1.543,248,
1.548,244,
1.552,249,
1.556,245,
1.56,248,
1.564,248,
1.568,245,
1.574,244,
1.578,247,
1.582,246,
1.586,246,
1.59,247,
1.595,246,
1.599,247,
1.603,252,
1.607,249,
1.611,249,
1.615,251,
1.62,246,
1.624,244,
1.628,246,
1.632,245,
1.636,248,
1.64,246,
1.645,248,
1.649,250,
1.653,246,
1.657,244,
1.661,248,
1.665,247,
1.669,246,
1.673,248,
1.677,250,
1.681,247,
1.686,250,
1.69,243,
1.694,246,
1.698,246,
1.702,246,
1.706,245,
1.71,247,
1.715,247,
1.719,247,
1.723,249,
1.727,246,
1.731,248,
1.735,246,
1.739,246,
1.743,246,
1.748,247,
1.752,245,
1.756,246,
1.76,245,
1.764,246,
1.768,246,
1.772,245,
1.777,247,
1.781,246,
1.785,247,
1.789,247,
1.793,248,
1.797,247,
1.801,248,
1.805,246,
1.809,247,
1.813,248,
1.818,247,
1.822,247,
1.827,246,
1.831,245,
1.835,247,
1.839,246,
1.844,248,
1.848,247,
1.852,248,
1.856,250,
1.86,246,
1.864,250,
1.868,248,
1.873,248,
1.877,247,
1.881,247,
1.885,247,
1.889,249,
1.893,250,
1.897,246,
1.901,248,
1.905,244,
1.91,246,
1.914,245,
1.918,248,
1.922,248,
1.926,248,
1.93,247,
1.934,246,
1.938,249,
1.942,245,
1.946,245,
1.95,245,
1.955,209,
1.959,247,
1.963,249,
1.967,247,
1.972,246,
1.976,248,
1.98,245,
1.984,246,
1.988,237,
1.992,245,
1.996,249,
2.0,247,
2.004,246,
2.009,248,
2.013,250,
2.017,247,
2.021,248,
2.025,251,
2.03,245,
2.034,248,
2.038,248,
2.042,244,
2.046,247,
2.05,249,
2.054,248,
2.059,249,
2.063,247,
2.067,243,
2.071,246,
2.075,248,
2.079,247,
2.084,245,
2.088,247,
2.092,247,
2.096,249,
2.1,250,
2.104,251,
2.108,245,
2.112,250,
2.116,248,
2.12,249,
2.125,243,
2.129,246,
2.133,248,
2.137,249,
2.142,246,
2.146,252,
2.15,249,
2.154,245,
2.158,250,
2.162,247,
2.166,247,
2.17,250,
2.175,247,
2.179,247,
2.183,247,
2.187,248,
2.191,246,
2.195,249,
2.199,247,
2.203,246,
2.207,249,
2.211,245,
2.215,246,
2.22,245,
2.224,249,
2.228,248,
2.232,247,
2.236,247,
2.24,252,
2.245,244,
2.249,251,
2.253,245,
2.258,247,
2.262,217,
2.266,249,
2.27,245,
2.274,246,
2.278,246,
2.282,249,
2.286,250,
2.29,247,
2.295,251,
2.299,250,
2.303,249,
2.307,247,
2.311,247,
2.315,247,
2.319,246,
2.324,248,
2.328,248,
2.332,246,
2.336,247,
2.34,248,
2.344,246,
2.348,250,
2.353,248,
2.357,249,
2.361,246,
2.365,248,
2.369,247,
2.374,244,
2.378,250,
2.382,247,
2.386,244,
2.391,245,
2.395,250,
2.399,244,
2.403,248,
2.407,247,
2.411,248,
2.416,249,
2.42,244,
2.424,248,
2.428,248,
2.432,250,
2.436,247,
2.44,246,
2.445,247,
2.449,249,
2.453,249,
2.458,249,
2.462,246,
2.466,246,
2.47,251,
2.474,250,
2.479,249,
2.483,246,
2.487,247,
2.491,245,
2.495,246,
2.499,243,
2.504,246,
2.508,247,
2.512,247,
2.516,247,
2.52,248,
2.524,242,
2.528,247,
2.532,248,
2.537,246,
2.541,246,
2.545,246,
2.549,246,
2.553,245,
2.557,248,
2.561,249,
2.565,248,
2.57,249,
2.574,250,
2.578,245,
2.582,245,
2.586,241,
2.591,244,
2.595,245,
2.599,246,
2.603,246,
2.607,248,
2.611,246,
2.615,247,
2.62,250,
2.624,245,
2.628,247,
2.632,250,
2.636,246,
2.641,246,
2.645,247,
2.649,249,
2.653,249,
2.657,247,
2.661,243,
2.665,248,
2.669,246,
2.674,249,
2.678,249,
2.682,248,
2.686,245,
2.69,247,
2.694,246,
