0.01,47,
0.014,43,
0.019,45,
0.023,49,
0.028,47,
0.033,41,
0.037,43,
0.042,46,
0.047,47,
0.052,47,
0.056,42,
0.061,40,
0.065,38,
0.069,35,
0.073,39,
0.078,39,
0.082,41,
0.086,40,
0.09,39,
0.095,37,
0.099,35,
0.104,42,
0.108,42,
0.112,50,
0.116,47,
0.12,46,
0.124,45,
0.128,44,
0.132,50,
0.136,43,
0.141,41,
0.145,41,
0.149,41,
0.153,41,
0.157,40,
0.162,40,
0.166,41,
0.17,41,
0.174,42,
0.178,41,
0.182,41,
0.186,40,
0.19,40,
0.195,40,
0.199,39,
0.203,39,
0.207,40,
0.211,41,
0.215,42,
0.22,42,
0.224,43,
0.228,42,
0.232,42,
0.236,43,
0.24,43,
0.244,42,
0.248,42,
0.253,43,
0.257,44,
0.261,43,
0.265,44,
0.269,44,
0.273,43,
0.277,42,
0.281,40,
0.286,40,
0.29,39,
0.294,39,
0.298,39,
0.302,39,
0.306,38,
0.311,38,
0.315,38,
0.319,38,
0.323,38,
0.327,36,
0.331,36,
0.336,36,
0.34,35,
0.344,35,
0.348,35,
0.352,35,
0.356,35,
0.36,35,
0.364,35,
0.369,35,
0.373,36,
0.377,36,
0.381,37,
0.385,36,
0.39,35,
0.394,35,
0.398,35,
0.402,35,
0.406,35,
0.41,35,
0.415,35,
0.419,34,
0.423,34,
0.427,34,
0.431,34,
0.436,34,
0.44,34,
0.444,34,
0.448,34,
0.452,34,
0.457,35,
0.461,36,
0.465,36,
0.469,37,
0.473,37,
0.477,36,
0.482,36,
0.486,36,
0.49,35,
0.495,36,
0.499,36,
0.503,36,
0.507,36,
0.511,35,
0.515,35,
0.519,35,
0.524,35,
0.528,34,
0.532,34,
0.536,34,
0.54,34,
0.545,34,
0.549,33,
0.553,33,
0.558,33,
0.562,33,
0.566,33,
0.57,33,
0.574,33,
0.578,34,
0.583,34,
0.587,35,
0.591,35,
0.596,36,
0.6,35,
0.604,35,
0.608,35,
0.612,35,
0.616,35,
0.62,35,
0.625,34,
0.629,34,
0.633,34,
0.637,34,
0.641,34,
0.645,34,
0.649,34,
0.653,34,
0.657,33,
0.661,33,
0.666,33,
0.67,33,
0.674,33,
0.678,33,
0.682,33,
0.687,33,
0.691,32,
0.695,32,
0.699,33,
0.703,33,
0.707,33,
0.712,32,
0.717,32,
0.721,32,
0.726,32,
0.73,33,
0.734,34,
0.738,34,
0.742,34,
0.747,34,
0.751,33,
0.755,33,
0.759,33,
0.763,33,
0.767,34,
0.772,34,
0.776,34,
0.78,34,
0.784,34,
0.788,34,
0.792,34,
0.796,34,
0.801,34,
0.805,34,
0.809,35,
0.813,35,
0.817,35,
0.821,35,
0.825,36,
0.833,36,
0.837,36,
0.841,36,
0.845,36,
0.85,35,
0.854,36,
0.858,36,
0.862,36,
0.866,36,
0.87,36,
0.875,36,
0.879,36,
0.883,36,
0.887,36,
0.891,37,
0.895,37,
0.899,40,
0.904,39,
0.908,39,
0.912,38,
0.916,39,
0.92,38,
0.924,38,
0.928,38,
0.933,38,
0.937,39,
0.941,38,
0.945,38,
0.949,38,
0.953,38,
0.957,38,
0.961,39,
0.966,39,
0.97,40,
0.974,38,
0.978,39,
0.982,39,
0.986,40,
0.99,40,
0.994,40,
0.998,44,
1.003,40,
1.007,40,
1.011,39,
1.015,40,
1.019,39,
1.023,38,
1.028,39,
1.032,39,
1.036,40,
1.04,40,
1.044,39,
1.048,40,
1.052,40,
1.056,41,
1.06,38,
1.064,37,
1.068,37,
1.072,36,
1.077,37,
1.081,37,
1.085,40,
1.089,38,
1.093,39,
1.098,38,
1.102,37,
1.106,37,
1.11,37,
1.114,36,
1.118,36,
1.122,35,
1.126,35,
1.13,35,
1.135,35,
1.139,35,
1.143,34,
1.147,34,
1.151,34,
1.156,33,
1.16,33,
1.164,33,
1.168,33,
1.173,33,
1.177,33,
1.181,33,
1.185,33,
1.189,33,
1.193,33,
1.197,33,
1.201,33,
1.205,33,
1.21,33,
1.215,34,
1.219,37,
1.223,37,
1.227,38,
1.232,39,
1.236,39,
1.241,44,
1.245,44,
1.249,44,
1.254,44,
1.258,41,
1.262,46,
1.266,48,
1.271,47,
1.275,48,
1.279,44,
1.283,38,
1.287,44,
1.291,46,
1.295,44,
1.299,43,
1.304,50,
1.308,49,
1.312,51,
1.316,53,
1.32,52,
1.326,49,
1.33,53,
1.334,48,
1.339,50,
1.343,55,
1.348,66,
1.352,66,
1.356,124,
1.36,67,
1.365,56,
1.369,53,
1.373,56,
1.377,50,
1.381,59,
1.385,54,
1.389,49,
1.394,62,
1.398,53,
1.403,60,
1.407,57,
1.411,65,
1.415,59,
1.419,80,
1.424,59,
1.428,56,
1.432,82,
1.436,119,
1.44,58,
1.445,92,
1.449,63,
1.453,62,
1.458,73,
1.462,64,
1.466,71,
1.47,56,
1.474,4,
1.478,65,
1.483,189,
1.487,30,
1.491,88,
1.495,106,
1.499,216,
1.503,75,
1.507,122,
1.511,216,
1.516,209,
1.52,132,
1.524,123,
1.528,153,
1.532,224,
1.536,250,
1.54,255,
1.544,255,
1.548,255,
1.553,255,
1.557,255,
1.561,255,
1.565,255,
1.569,255,
1.573,255,
1.577,215,
1.581,224,
1.585,236,
1.59,225,
1.594,226,
1.598,255,
1.602,255,
1.606,255,
1.61,255,
1.615,255,
1.619,255,
1.623,252,
1.628,225,
1.632,169,
1.637,216,
1.641,229,
1.645,207,
1.649,190,
1.654,248,
1.658,245,
1.662,237,
1.666,255,
1.671,255,
1.675,255,
1.679,255,
1.683,255,
1.688,255,
1.692,255,
1.697,255,
1.701,255,
1.705,255,
1.709,255,
1.713,255,
1.717,255,
1.722,255,
1.726,255,
1.73,255,
1.734,255,
1.738,255,
1.742,255,
1.746,255,
1.751,243,
1.756,232,
1.76,229,
1.764,230,
1.768,223,
1.772,215,
1.776,217,
1.78,205,
1.784,195,
1.788,187,
1.793,208,
1.797,190,
1.801,180,
1.805,177,
1.809,172,
1.813,175,
1.817,167,
1.822,208,
1.826,217,
1.83,237,
1.834,245,
1.838,250,
1.842,253,
1.846,249,
1.851,253,
1.855,248,
1.859,236,
1.863,230,
1.867,247,
1.871,255,
1.875,255,
1.879,255,
1.883,255,
1.887,255,
1.892,255,
1.896,255,
1.9,255,
1.904,255,
1.908,255,
1.912,255,
1.916,255,
1.92,255,
1.924,255,
1.929,255,
1.933,255,
1.937,255,
1.941,255,
1.945,255,
1.949,255,
1.953,255,
1.957,255,
1.962,255,
1.966,255,
1.97,255,
1.974,255,
1.979,255,
1.983,255,
1.987,255,
1.991,255,
1.996,255,
2.0,255,
2.004,255,
2.008,255,
2.013,255,
2.017,255,
2.021,255,
2.026,255,
2.032,255,
2.036,254,
2.041,248,
2.045,243,
2.049,246,
2.054,243,
2.058,231,
2.062,217,
2.067,206,
2.071,200,
2.075,194,
2.08,190,
2.084,191,
2.088,191,
2.092,182,
2.096,177,
2.1,168,
2.104,137,
2.108,161,
2.113,223,
2.117,255,
2.121,255,
2.125,255,
2.129,255,
2.133,255,
2.137,255,
2.141,254,
2.145,255,
2.149,255,
2.153,250,
2.158,237,
2.162,227,
2.167,229,
2.171,229,
2.176,212,
2.18,193,
2.184,180,
2.188,145,
2.193,125,
2.197,232,
2.201,105,
2.205,104,
2.209,96,
2.213,85,
2.217,154,
2.221,47,
2.225,57,
2.23,230,
2.234,70,
2.238,46,
2.242,81,
2.246,101,
2.25,109,
2.254,80,
2.258,112,
2.263,13,
2.267,150,
2.271,48,
2.275,67,
2.279,170,
2.283,140,
2.288,66,
2.292,47,
2.296,50,
2.3,45,
2.304,188,
2.31,86,
2.314,50,
2.318,95,
2.322,181,
2.327,238,
2.331,124,
2.335,27,
2.343,35,
2.347,32,
2.351,32,
2.356,37,
2.36,42,
2.364,39,
2.368,65,
2.372,64,
2.376,40,
2.38,65,
2.384,28,
2.388,128,
2.392,50,
2.397,33,
2.401,142,
2.405,127,
2.409,150,
2.413,81,
2.417,86,
2.422,35,
2.426,33,
2.43,31,
2.434,32,
2.438,30,
2.443,27,
2.447,27,
2.451,27,
2.455,28,
2.459,30,
2.463,27,
